place	time	pace	age	gender	state
1514	84.68	8.468	26	F	MD
6902	118.22	11.822	48	M	VA
5355	97.55	9.755	48	M	WV
6407	107.78	10.778	64	M	TX
5985	102.75	10.275	62	M	DC
574	77.1	7.71	31	F	PA
5177	99.13	9.913	32	F	NY
1862	77.88	7.788	33	M	VA
683	78.37	7.837	36	F	VA
354	64.82	6.482	45	M	WI
316	64.25	6.425	32	M	FL
5604	100.75	10.075	27	F	MD
6456	108.33	10.833	46	M	MD
2218	79.83	7.983	30	M	MD
6828	105.68	10.568	29	F	VA
4977	98.43	9.843	58	F	DC
5443	100.13	10.013	35	F	NY
889	71	7.1	32	M	VA
7187	107.47	10.747	31	F	DC
982	71.87	7.187	37	M	DC
2215	88.12	8.812	39	F	VA
6298	103.55	10.355	41	F	DC
5450	100.17	10.017	58	F	MD
1547	84.98	8.498	49	F	MD
3303	92.7	9.27	31	F	GA
4398	96.55	9.655	31	F	VA
6182	103.03	10.303	32	F	VA
4417	91.88	9.188	28	M	MD
3859	94.72	9.472	27	F	NY
4587	97.2	9.72	27	F	MD
2777	83.22	8.322	48	M	MD
161	69.67	6.967	26	F	DC
1323	74.57	7.457	43	M	PA
2700	90.25	9.025	51	F	AZ
5617	100.8	10.08	43	F	MD
2298	80.28	8.028	31	M	MD
5491	98.5	9.85	45	M	DC
1463	84.43	8.443	24	F	DC
2743	90.38	9.038	26	F	MD
4234	95.98	9.598	24	F	VA
3511	86.98	8.698	39	M	MD
2466	81.38	8.138	34	M	MD
1917	78.2	7.82	32	M	DC
7500	108.98	10.898	45	F	VA
1413	84.17	8.417	26	F	VA
2407	88.92	8.892	31	F	DC
9404	128.52	12.852	22	F	MD
2788	83.28	8.328	25	M	VA
6445	104.07	10.407	43	F	VA
2384	80.85	8.085	33	M	DC
1001	81.2	8.12	26	F	DC
4308	91.23	9.123	42	M	VA
7898	111.48	11.148	23	F	VA
5069	98.77	9.877	26	F	VA
5535	100.52	10.052	27	F	MD
6841	115.93	11.593	41	M	DC
7126	131.68	13.168	55	M	NY
5399	97.85	9.785	67	M	NC
1342	74.73	7.473	37	M	VA
4052	89.8	8.98	52	M	VA
3911	94.88	9.488	44	F	VA
1930	86.92	8.692	58	F	VA
8423	115.22	11.522	38	F	VA
8026	112.45	11.245	41	F	MD
3515	93.53	9.353	39	F	MD
3130	85.08	8.508	31	M	VA
1545	84.95	8.495	31	F	VA
4366	96.38	9.638	33	F	MD
407	75.08	7.508	48	F	OH
5001	98.5	9.85	30	F	DC
1905	86.8	8.68	27	F	VA
5562	99.1	9.91	32	M	VA
7971	112.07	11.207	37	F	DC
8425	115.23	11.523	24	F	VA
2843	83.58	8.358	34	M	DC
5565	99.13	9.913	25	M	PA
2619	89.9	8.99	41	F	MD
184	61.27	6.127	33	M	MD
6913	106.12	10.612	67	F	VA
6707	112.77	11.277	32	M	DC
7537	109.18	10.918	41	F	MO
4677	93.33	9.333	40	M	SC
9433	129.22	12.922	28	F	MD
2060	78.97	7.897	28	M	PA
6446	104.08	10.408	27	F	NC
743	79	7.9	34	F	DC
3867	94.75	9.475	23	F	MD
6179	104.77	10.477	49	M	VA
2227	88.15	8.815	26	F	MD
8073	112.82	11.282	43	F	MD
5610	100.77	10.077	32	F	MD
661	68.8	6.88	37	M	DC
381	74.75	7.475	44	F	OH
145	60.12	6.012	34	M	NY
833	70.48	7.048	28	M	MD
5689	100.1	10.01	22	M	MD
1590	76.23	7.623	26	M	MS
2077	79.05	7.905	27	M	VA
9190	123.87	12.387	25	F	MD
2014	87.35	8.735	28	F	MD
8912	119.78	11.978	57	F	TX
8360	114.77	11.477	22	F	PA
4534	97.02	9.702	25	F	DC
2347	80.63	8.063	55	M	VA
7484	108.88	10.888	25	F	DC
2140	79.35	7.935	35	M	MD
2602	89.78	8.978	23	F	MD
2617	82.32	8.232	29	M	DC
4923	94.85	9.485	48	M	MD
2009	87.33	8.733	21	F	NJ
5805	101.5	10.15	48	F	MD
5160	96.33	9.633	34	M	PA
7061	126.18	12.618	46	M	MD
7014	106.58	10.658	33	F	DC
7182	144.03	14.403	46	M	VA
5449	100.17	10.017	41	F	VA
4510	96.95	9.695	41	F	MD
5840	101.32	10.132	28	M	MD
3487	93.38	9.338	30	F	VA
8643	117.12	11.712	27	F	MD
6097	103.87	10.387	36	M	MD
2060	87.55	8.755	43	F	MD
4763	93.85	9.385	47	M	MD
9207	124.15	12.415	28	F	VA
4155	95.77	9.577	20	F	NJ
7147	134.25	13.425	55	M	DC
3900	88.95	8.895	35	M	MD
9587	134.68	13.468	26	F	NC
980	71.85	7.185	39	M	MD
9262	125.32	12.532	34	F	DC
202	61.78	6.178	29	M	VA
2590	89.75	8.975	24	F	VA
6010	102.37	10.237	38	F	NH
258	63.1	6.31	27	M	VA
3035	84.67	8.467	41	M	VA
1460	84.4	8.44	54	F	NH
4555	92.57	9.257	62	M	MD
7135	107.25	10.725	35	F	VA
5823	101.15	10.115	48	M	VA
2023	78.8	7.88	34	M	VA
5589	100.72	10.072	48	F	MD
5200	96.52	9.652	41	M	DC
943	80.6	8.06	23	F	MA
4208	90.67	9.067	40	M	MD
9470	130.3	13.03	44	F	VA
5681	100.08	10.008	48	M	MD
2673	90.12	9.012	34	F	DC
9226	124.58	12.458	39	F	SC
4164	90.45	9.045	42	M	VA
6569	104.57	10.457	23	F	DC
5825	101.58	10.158	29	F	MD
4965	95.05	9.505	30	M	MD
2437	89.08	8.908	38	F	VA
4490	92.23	9.223	26	M	NY
5080	95.78	9.578	51	M	NY
193	61.5	6.15	32	M	DC
314	64.17	6.417	24	M	VA
2450	89.12	8.912	32	F	WA
3410	86.52	8.652	33	M	MD
2537	81.83	8.183	32	M	MD
3431	93.22	9.322	29	F	VA
4326	91.33	9.133	26	M	MD
4558	92.58	9.258	41	M	VA
2522	81.73	8.173	32	M	DC
6244	103.3	10.33	31	F	DC
8027	112.45	11.245	34	F	MD
162	69.73	6.973	23	F	DC
1766	86.17	8.617	26	F	VA
5784	100.85	10.085	36	M	VA
4212	95.93	9.593	39	F	NJ
5570	100.62	10.062	28	F	NY
2573	89.67	8.967	49	F	PA
1166	82.38	8.238	32	F	VA
6771	105.38	10.538	25	F	DC
9721	150.57	15.057	31	F	DC
3815	94.57	9.457	32	F	NY
3892	88.9	8.89	28	M	DC
6185	104.85	10.485	63	M	DC
3249	85.65	8.565	46	M	MD
6975	120.32	12.032	27	M	NC
9562	133.37	13.337	30	F	MD
1254	83.03	8.303	21	F	MD
5062	98.75	9.875	21	F	NY
4009	95.22	9.522	31	F	MD
39	54.77	5.477	26	M	NY
4721	93.62	9.362	58	M	DC
6910	106.1	10.61	46	F	VA
4839	94.37	9.437	57	M	DC
9509	131.53	13.153	43	F	VA
7403	108.42	10.842	59	F	VA
8388	115.05	11.505	55	F	MD
1214	82.7	8.27	32	F	VA
6349	103.75	10.375	26	F	FL
2374	88.8	8.88	36	F	VA
3175	92.2	9.22	30	F	MD
2185	79.65	7.965	32	M	MA
167	60.88	6.088	33	M	DC
2126	79.28	7.928	46	M	VA
1536	75.9	7.59	32	M	NY
6417	104	10.4	42	F	PA
1221	82.77	8.277	51	F	PA
348	74.25	7.425	25	F	DC
7105	130.32	13.032	49	M	NJ
816	70.32	7.032	32	M	VA
2665	90.08	9.008	24	F	VA
1452	75.5	7.55	33	M	DC
2302	80.32	8.032	27	M	VA
5065	98.77	9.877	65	F	VA
596	68.07	6.807	31	M	MD
610	77.47	7.747	29	F	CA
1809	86.33	8.633	42	F	NY
4532	92.43	9.243	64	M	VA
3334	92.8	9.28	28	F	DC
3527	87.07	8.707	27	M	VA
4969	98.4	9.84	48	F	MD
8445	115.38	11.538	26	F	DC
5806	101.5	10.15	24	F	VA
2766	90.5	9.05	32	F	MA
3090	91.85	9.185	27	F	PA
9652	138.37	13.837	38	F	VA
357	74.4	7.44	31	F	CO
8784	118.37	11.837	47	F	MD
73	65.67	6.567	23	F	DC
3879	94.78	9.478	29	F	DC
1121	73	7.3	42	M	DC
7808	110.88	11.088	42	F	MD
3568	93.72	9.372	38	F	NJ
5408	100.05	10.005	28	F	VA
6865	116.93	11.693	29	M	PA
2762	90.47	9.047	26	F	DC
9054	121.55	12.155	33	F	MD
4112	90.13	9.013	41	M	MD
6734	105.27	10.527	40	F	NJ
3514	87	8.7	30	M	VA
30	53.6	5.36	26	M	DC
7107	130.38	13.038	37	M	VA
4066	89.9	8.99	33	M	MD
3266	92.58	9.258	35	F	VA
1636	76.53	7.653	25	M	MD
2698	82.82	8.282	31	M	MD
4286	96.12	9.612	23	F	VA
6943	106.23	10.623	25	F	NY
5319	99.7	9.97	25	F	VA
6160	104.5	10.45	48	M	MD
7981	112.13	11.213	27	F	ME
4053	95.38	9.538	38	F	VA
364	64.97	6.497	27	M	VA
7116	130.82	13.082	35	M	VA
6014	103.02	10.302	47	M	VA
4649	97.35	9.735	29	F	VA
1639	76.55	7.655	30	M	DC
4806	97.82	9.782	58	F	VT
6631	104.85	10.485	24	F	DC
8303	114.32	11.432	46	F	NC
5445	100.15	10.015	32	F	DC
2736	90.37	9.037	26	F	MD
5378	99.93	9.993	25	F	VA
5140	99.02	9.902	25	F	VA
1719	77.1	7.71	31	M	DC
7549	109.25	10.925	30	F	MD
2708	90.27	9.027	27	F	VA
4346	91.47	9.147	33	M	MD
412	65.8	6.58	26	M	VA
429	66	6.6	26	M	WA
6999	121.53	12.153	37	M	MD
6302	106.43	10.643	51	M	NY
5611	99.5	9.95	52	M	VA
6435	104.05	10.405	35	F	DC
4855	94.45	9.445	58	M	PA
127	68.42	6.842	34	F	DC
5651	100.9	10.09	24	F	NJ
198	70.95	7.095	28	F	IL
4828	97.9	9.79	57	F	NY
3803	94.53	9.453	31	F	VA
4971	95.07	9.507	22	M	DC
1894	86.77	8.677	30	F	VA
3131	91.95	9.195	33	F	MD
655	78.02	7.802	35	F	MD
3004	91.52	9.152	26	F	MD
8941	120.18	12.018	30	F	DC
5184	99.18	9.918	36	F	VA
2832	83.53	8.353	49	M	MD
3583	87.4	8.74	25	M	VA
5165	96.37	9.637	38	M	PA
6885	106	10.6	43	F	VT
2248	88.23	8.823	46	F	MD
9434	129.23	12.923	36	F	VA
4132	90.2	9.02	38	M	VA
5164	96.35	9.635	53	M	VA
5727	100.42	10.042	57	M	MD
6292	106.3	10.63	36	M	VA
6651	104.9	10.49	41	F	VA
8938	120.15	12.015	42	F	VA
2599	82.22	8.222	24	M	MD
3822	88.58	8.858	33	M	VA
6813	105.62	10.562	33	F	DC
3542	93.62	9.362	33	F	VA
460	75.75	7.575	47	F	DC
2028	78.82	7.882	43	M	NY
48	63.63	6.363	26	F	NC
4194	95.88	9.588	51	F	VA
6686	112.4	11.24	45	M	DC
3534	93.6	9.36	37	F	MD
954	71.62	7.162	41	M	DC
519	76.43	7.643	24	F	DC
785	69.98	6.998	25	M	DC
3547	87.2	8.72	40	M	MD
6190	103.07	10.307	35	F	VA
1894	78.02	7.802	55	M	VA
569	77.03	7.703	35	F	VA
6733	105.25	10.525	45	F	VA
1516	84.68	8.468	29	F	DC
5870	101.75	10.175	40	F	MD
3871	88.78	8.878	31	M	MD
7689	110.12	11.012	39	F	NY
220	71.72	7.172	36	F	VA
4942	94.95	9.495	44	M	DC
2553	81.9	8.19	18	M	MD
6745	105.3	10.53	28	F	PA
1431	75.33	7.533	33	M	DC
102	67.1	6.71	27	F	DC
499	66.98	6.698	31	M	MD
1264	74.07	7.407	33	M	VA
4216	95.95	9.595	27	F	DC
3347	92.87	9.287	58	F	DE
4885	94.63	9.463	56	M	DC
1523	75.85	7.585	44	M	VA
8539	116.07	11.607	28	F	VA
4596	97.22	9.722	24	F	VA
6540	109.52	10.952	69	M	VA
2105	87.72	8.772	36	F	PA
999	72	7.2	65	M	MD
5735	100.47	10.047	32	M	VA
6642	104.87	10.487	40	F	VA
7662	110	11	33	F	VA
6820	105.67	10.567	38	F	VA
3561	93.68	9.368	26	F	VA
788	79.4	7.94	26	F	VA
2169	87.93	8.793	28	F	MD
7309	107.95	10.795	56	F	WV
1852	86.52	8.652	50	F	DC
9682	140.55	14.055	34	F	DC
1644	76.58	7.658	26	M	DC
1071	81.68	8.168	24	F	NC
3102	91.88	9.188	34	F	IL
7872	111.35	11.135	35	F	DC
7251	107.75	10.775	47	F	VA
779	69.93	6.993	28	M	DC
6479	104.22	10.422	21	F	PA
1852	77.83	7.783	39	M	DC
6915	106.12	10.612	32	F	DC
3453	86.77	8.677	30	M	VA
7090	107.03	10.703	34	F	IL
6106	104	10.4	32	M	MD
9150	123.2	12.32	33	F	DC
790	79.42	7.942	46	F	MD
4553	97.07	9.707	41	F	VA
9646	138.15	13.815	37	F	MD
2144	79.35	7.935	29	M	DC
9020	121.08	12.108	26	F	VA
4770	97.7	9.77	32	F	DC
1422	75.28	7.528	29	M	VA
9510	131.55	13.155	38	F	MD
4735	93.7	9.37	56	M	NY
9027	121.17	12.117	30	F	MD
4826	94.25	9.425	49	M	VA
674	78.25	7.825	33	F	VA
6867	105.93	10.593	51	F	VA
589	77.25	7.725	20	F	MD
2834	83.53	8.353	38	M	DE
6724	105.18	10.518	28	F	DC
1029	72.23	7.223	30	M	DC
8785	118.38	11.838	45	F	VA
1417	75.27	7.527	36	M	MD
1865	86.58	8.658	25	F	VA
8646	117.15	11.715	54	F	VA
1627	85.42	8.542	24	F	DC
59	64.57	6.457	55	F	GA
4747	93.77	9.377	61	M	MD
4005	95.22	9.522	23	F	MD
1114	72.93	7.293	40	M	DC
9269	125.52	12.552	43	F	VA
4296	91.13	9.113	45	M	VA
6224	105.4	10.54	35	M	VA
3036	91.67	9.167	37	F	PA
3784	88.37	8.837	32	M	DC
9047	121.45	12.145	23	F	NC
2342	88.67	8.867	31	F	DC
578	77.12	7.712	29	F	DC
1969	87.15	8.715	41	F	DC
8842	118.98	11.898	46	F	VA
3236	85.6	8.56	56	M	VA
5435	98.05	9.805	33	M	DC
4200	90.62	9.062	23	M	MD
7599	109.62	10.962	36	F	VA
2207	79.77	7.977	42	M	VA
4978	98.43	9.843	37	F	MD
1329	74.62	7.462	43	M	MD
5310	99.67	9.967	27	F	MD
5853	101.42	10.142	43	M	VA
6691	112.48	11.248	37	M	VA
4354	91.52	9.152	35	M	VA
4866	98.03	9.803	25	F	DC
1645	76.58	7.658	35	M	MD
1716	85.92	8.592	24	F	VA
2251	79.98	7.998	34	M	VA
4801	94.12	9.412	64	M	VA
813	79.58	7.958	38	F	VA
6234	103.27	10.327	48	F	VA
3686	87.85	8.785	26	M	DC
2028	87.42	8.742	27	F	MD
3477	93.35	9.335	37	F	VA
5596	99.38	9.938	26	M	VA
7286	107.87	10.787	36	F	DC
1071	72.57	7.257	57	M	PA
576	67.88	6.788	33	M	DC
1986	78.5	7.85	34	M	VA
5557	100.6	10.06	22	F	NY
3640	93.93	9.393	30	F	DC
812	70.28	7.028	39	M	MD
1142	82.2	8.22	28	F	VA
6191	103.07	10.307	33	F	VA
924	80.48	8.048	28	F	VA
6619	104.8	10.48	28	F	MD
352	74.28	7.428	25	F	DC
2128	87.8	8.78	34	F	NY
2127	87.78	8.778	33	F	DC
1288	74.27	7.427	39	M	MA
3536	87.12	8.712	64	M	GA
5400	100.02	10.002	33	F	DC
2643	89.98	8.998	31	F	VA
251	62.98	6.298	32	M	PA
967	71.75	7.175	31	M	DC
1019	81.3	8.13	36	F	VA
1121	82.08	8.208	43	F	PA
6437	104.05	10.405	22	F	MD
3701	87.9	8.79	51	M	DC
4982	98.45	9.845	31	F	VA
931	80.52	8.052	41	F	DC
2749	90.42	9.042	23	F	DC
4849	94.42	9.442	28	M	DC
2354	80.68	8.068	22	M	MD
6160	102.9	10.29	26	F	MD
141	60.05	6.005	44	M	NY
9115	122.57	12.257	36	F	VA
4066	95.45	9.545	38	F	VA
6645	111.67	11.167	57	M	MD
8860	119.23	11.923	35	F	MD
5320	97.33	9.733	47	M	VA
5366	99.88	9.988	18	F	VA
4510	92.35	9.235	22	M	VA
8686	117.43	11.743	41	F	MD
1993	78.55	7.855	31	M	VA
5082	95.78	9.578	41	M	DC
2246	88.23	8.823	38	F	MD
1321	83.52	8.352	33	F	MD
5533	98.77	9.877	55	M	VA
5980	102.72	10.272	50	M	VA
6435	108.1	10.81	26	M	MD
5995	102.87	10.287	23	M	DC
2511	89.38	8.938	28	F	MD
1937	86.97	8.697	32	F	PA
2997	91.47	9.147	28	F	VA
8829	118.87	11.887	24	F	MD
2824	90.75	9.075	24	F	VA
6440	108.2	10.82	31	M	DC
3982	89.37	8.937	22	M	DC
4191	95.87	9.587	28	F	NY
5166	99.1	9.91	31	F	DC
6315	106.58	10.658	45	M	MD
6777	105.42	10.542	37	F	CA
1051	72.42	7.242	25	M	DC
3601	93.8	9.38	22	F	DC
8021	112.4	11.24	49	F	MD
918	71.27	7.127	13	M	VA
3792	94.47	9.447	21	F	NJ
5847	101.37	10.137	46	M	DC
8781	118.33	11.833	41	F	VA
4524	96.98	9.698	40	F	DC
3452	86.75	8.675	39	M	TN
3296	92.68	9.268	30	F	PA
1741	86.05	8.605	24	F	DC
4346	96.3	9.63	23	F	VA
955	80.73	8.073	43	F	VA
6899	106.05	10.605	43	F	MD
6990	106.47	10.647	39	F	MD
510	67.13	6.713	52	M	VA
5488	98.47	9.847	54	M	KS
7822	110.98	11.098	57	F	DC
5223	96.67	9.667	30	M	MD
6913	118.58	11.858	37	M	VA
152	69.33	6.933	34	F	DC
3268	92.58	9.258	37	F	MD
7960	111.98	11.198	25	F	VA
6211	105.22	10.522	31	M	MD
8741	117.88	11.788	38	F	KY
3087	91.83	9.183	37	F	PA
5567	99.17	9.917	30	M	NC
265	63.18	6.318	28	M	DE
5214	99.3	9.93	28	F	DC
1522	75.85	7.585	46	M	PA
2509	89.38	8.938	30	F	MD
6012	103	10.3	24	M	MD
8512	115.83	11.583	25	F	DC
3320	86.03	8.603	42	M	VA
6586	104.65	10.465	44	F	VA
2238	79.93	7.993	29	M	NY
1158	82.33	8.233	27	F	VA
9146	123.12	12.312	61	F	NM
6843	105.8	10.58	50	F	VA
3131	85.08	8.508	29	M	VA
8807	118.6	11.86	56	F	MD
634	68.5	6.85	36	M	VA
3323	92.77	9.277	29	F	VA
2662	82.58	8.258	42	M	VA
9415	128.77	12.877	36	F	VA
8633	117	11.7	27	F	NY
5174	96.38	9.638	39	M	DC
2349	80.65	8.065	28	M	DC
1106	72.9	7.29	34	M	VA
1517	84.7	8.47	42	F	VA
7878	111.38	11.138	35	F	MD
6669	112.07	11.207	29	M	MD
3647	87.68	8.768	41	M	MD
6939	119.28	11.928	56	M	VA
4250	96.02	9.602	30	F	VA
169	60.95	6.095	29	M	MD
3541	93.62	9.362	22	F	DC
4994	98.5	9.85	27	F	VA
6023	103.12	10.312	29	M	DC
5895	101.88	10.188	26	M	NJ
2799	83.35	8.335	57	M	VA
2977	91.4	9.14	28	F	VA
1092	81.85	8.185	27	F	MD
7216	107.6	10.76	42	F	NH
6043	102.48	10.248	25	F	DC
4815	94.23	9.423	46	M	VA
7276	107.83	10.783	30	F	NY
4808	97.83	9.783	28	F	DC
8352	114.68	11.468	39	F	MD
4723	93.62	9.362	55	M	VA
6734	113.53	11.353	42	M	DC
5250	96.92	9.692	30	M	DC
4345	96.3	9.63	26	F	DC
2722	90.33	9.033	31	F	MA
8274	114.18	11.418	40	F	DC
1241	73.87	7.387	42	M	VA
8711	117.58	11.758	33	F	MD
4676	93.32	9.332	31	M	DC
209	71.2	7.12	23	F	DC
2047	78.88	7.888	45	M	MD
89	66.53	6.653	30	F	NY
3101	84.95	8.495	34	M	PA
814	70.28	7.028	46	M	VA
549	67.6	6.76	32	M	VA
7640	109.92	10.992	33	F	VA
5794	100.92	10.092	24	M	VA
6087	103.72	10.372	27	M	VA
1649	85.53	8.553	51	F	VA
899	71.1	7.11	39	M	DC
4916	94.82	9.482	53	M	PA
933	71.42	7.142	31	M	VA
7072	106.95	10.695	29	F	VA
4582	97.17	9.717	33	F	PA
520	76.43	7.643	28	F	VA
993	81.15	8.115	27	F	DC
2431	89.07	8.907	26	F	DC
5202	99.27	9.927	31	F	MA
1658	85.57	8.557	30	F	VA
4597	97.22	9.722	27	F	VA
1126	82.1	8.21	28	F	VA
129	68.55	6.855	27	F	DC
2529	89.47	8.947	27	F	DC
342	64.7	6.47	37	M	DC
1702	76.95	7.695	26	M	DC
6752	113.95	11.395	35	M	VA
5009	95.35	9.535	37	M	VA
3070	84.83	8.483	37	M	DC
1529	84.82	8.482	28	F	MA
1985	78.5	7.85	53	M	MD
2912	83.95	8.395	57	M	VA
3500	86.95	8.695	48	M	VA
856	79.9	7.99	42	F	VA
644	68.67	6.867	40	M	DC
5981	102.25	10.225	37	F	DC
5864	101.58	10.158	65	M	VA
1763	86.13	8.613	59	F	VA
6701	105.08	10.508	45	F	NC
3576	93.73	9.373	37	F	VA
5297	99.62	9.962	27	F	DC
4520	96.98	9.698	27	F	DC
6102	103.93	10.393	35	M	VA
1726	85.97	8.597	26	F	DC
2786	90.58	9.058	39	F	DC
6618	104.78	10.478	25	F	DC
4560	97.1	9.71	31	F	NY
2549	89.55	8.955	36	F	VA
1056	81.53	8.153	51	F	MD
9671	139.53	13.953	40	F	GA
2675	90.13	9.013	39	F	VA
4788	94.02	9.402	26	M	MD
8619	116.92	11.692	24	F	DC
1270	83.15	8.315	26	F	VA
2559	81.93	8.193	54	M	VA
4486	92.22	9.222	55	M	VA
6907	106.08	10.608	46	F	VA
2520	89.42	8.942	29	F	DC
94	58.1	5.81	25	M	DC
3128	91.95	9.195	24	F	MD
4319	91.3	9.13	36	M	MD
2999	84.5	8.45	35	M	DC
5860	101.52	10.152	32	M	MD
7043	106.75	10.675	27	F	DE
9277	125.78	12.578	29	F	DC
2338	88.65	8.865	51	F	MD
7775	110.67	11.067	26	F	NY
833	79.75	7.975	24	F	DC
3889	94.82	9.482	36	F	VA
836	79.75	7.975	35	F	DC
5798	100.93	10.093	40	M	DC
1757	77.33	7.733	35	M	VA
6348	106.97	10.697	74	M	MD
8567	116.35	11.635	24	F	VA
7445	108.65	10.865	26	F	VA
1791	86.27	8.627	32	F	MD
6495	108.92	10.892	26	M	DC
3749	88.17	8.817	30	M	MD
2042	87.47	8.747	23	F	VA
6644	111.67	11.167	27	M	NY
3571	93.72	9.372	24	F	MD
108	58.98	5.898	32	M	MD
7380	108.33	10.833	28	F	DC
2069	87.57	8.757	31	F	DC
4107	95.6	9.56	31	F	DC
8081	112.85	11.285	29	F	MD
3049	91.7	9.17	30	F	DC
591	67.98	6.798	56	M	MD
586	77.23	7.723	38	F	VA
2285	88.43	8.843	49	F	VA
3066	84.82	8.482	26	M	MD
875	80.08	8.008	53	F	MD
4018	89.57	8.957	47	M	MD
2977	84.43	8.443	38	M	MD
2295	80.27	8.027	25	M	MD
3533	87.1	8.71	41	M	DC
7947	111.87	11.187	55	F	VA
1347	83.65	8.365	29	F	VA
5938	102.03	10.203	29	F	DC
5506	100.4	10.04	28	F	DC
1818	86.38	8.638	25	F	DE
5020	95.45	9.545	54	M	MD
4295	96.15	9.615	27	F	NY
6786	105.47	10.547	33	F	VA
8575	116.43	11.643	26	F	DC
7021	106.63	10.663	30	F	DC
2445	81.23	8.123	32	M	DC
6991	121.15	12.115	28	M	VA
3374	86.28	8.628	31	M	DC
4868	98.03	9.803	23	F	MD
2962	84.37	8.437	33	M	VA
1677	76.78	7.678	49	M	NY
6825	105.68	10.568	44	F	DC
4200	95.88	9.588	22	F	VA
4182	90.53	9.053	46	M	MD
5136	96.17	9.617	35	M	MD
1589	85.2	8.52	41	F	PA
5185	96.45	9.645	60	M	PA
3721	88.02	8.802	32	M	VA
8632	117	11.7	28	F	DC
3202	85.45	8.545	40	M	VA
4705	97.5	9.75	26	F	VA
299	73.4	7.34	35	F	VA
3430	93.2	9.32	35	F	DC
3780	94.45	9.445	36	F	VA
6620	104.8	10.48	32	F	MD
8484	115.58	11.558	25	F	NY
7978	112.1	11.21	25	F	MD
981	71.87	7.187	47	M	VA
3198	92.27	9.227	24	F	DC
502	76.22	7.622	30	F	DC
111	67.5	6.75	34	F	VA
4741	97.62	9.762	41	F	MD
3964	95.12	9.512	30	F	DC
3835	88.65	8.865	34	M	MD
7661	109.98	10.998	25	F	DC
2057	87.53	8.753	46	F	MD
3952	95.07	9.507	32	F	VA
2680	82.7	8.27	49	M	VA
5909	101.9	10.19	25	F	VA
289	73.3	7.33	50	F	GA
9465	130.12	13.012	32	F	MD
5229	96.72	9.672	57	M	VA
9183	123.77	12.377	41	F	MD
6904	106.08	10.608	48	F	MD
2961	91.32	9.132	47	F	MD
5745	100.57	10.057	45	M	NC
722	78.78	7.878	30	F	VA
2810	83.4	8.34	38	M	DC
4130	95.67	9.567	40	F	DC
2127	79.3	7.93	28	M	DE
516	76.38	7.638	30	F	NY
2712	82.9	8.29	25	M	DC
2720	90.32	9.032	58	F	MD
4416	91.88	9.188	61	M	DC
2032	78.83	7.883	30	M	VA
1541	84.93	8.493	33	F	VA
5905	101.88	10.188	29	F	VA
8404	115.12	11.512	36	F	NC
6793	105.5	10.55	42	F	VA
1634	76.53	7.653	26	M	CT
4046	95.35	9.535	31	F	DE
889	80.25	8.025	27	F	VA
3252	92.53	9.253	47	F	MD
139	60	6	28	M	VA
4900	94.75	9.475	31	M	NY
4265	96.05	9.605	24	F	VA
6118	102.77	10.277	32	F	VA
9406	128.55	12.855	60	F	MD
8950	120.25	12.025	53	F	VA
2203	88.05	8.805	25	F	DC
4568	92.67	9.267	26	M	MD
7139	132.95	13.295	28	M	VA
8591	116.58	11.658	58	F	IN
3207	85.48	8.548	33	M	VA
4362	96.37	9.637	40	F	MD
6596	104.7	10.47	25	F	DC
2065	79	7.9	57	M	MD
755	69.73	6.973	56	M	VA
155	60.37	6.037	25	M	MD
58	56.65	5.665	48	M	KS
2458	81.33	8.133	38	M	MD
6396	103.95	10.395	42	F	VA
2737	90.37	9.037	24	F	DC
1079	72.6	7.26	28	M	MD
4909	94.8	9.48	56	M	NY
4872	98.07	9.807	30	F	NJ
1045	72.37	7.237	35	M	DC
5337	97.43	9.743	32	M	DC
5067	98.77	9.877	46	F	NJ
5751	101.27	10.127	43	F	MD
855	70.68	7.068	28	M	MD
5129	99	9.9	43	F	MD
8993	120.75	12.075	33	F	MD
3337	86.1	8.61	39	M	VA
1363	83.73	8.373	33	F	VA
6190	104.9	10.49	53	M	VA
6358	103.8	10.38	25	F	MA
595	68.07	6.807	31	M	VA
599	77.38	7.738	26	F	VA
4043	95.33	9.533	41	F	MD
2754	83.08	8.308	58	M	NY
5755	101.28	10.128	24	F	DC
774	69.87	6.987	36	M	MD
5695	100.17	10.017	27	M	VA
6017	102.4	10.24	35	F	VA
2874	90.95	9.095	28	F	VA
5778	101.4	10.14	39	F	DC
5662	100.95	10.095	35	F	MD
5858	101.7	10.17	25	F	VA
1948	87.03	8.703	27	F	VA
5109	95.98	9.598	26	M	DC
8052	112.65	11.265	55	F	NJ
1509	84.65	8.465	25	F	DE
4177	95.83	9.583	28	F	VA
3979	95.15	9.515	33	F	VA
615	68.28	6.828	44	M	DC
223	62.37	6.237	27	M	NY
1692	76.87	7.687	25	M	VA
8331	114.55	11.455	29	F	DC
267	72.85	7.285	48	F	VA
1931	86.93	8.693	34	F	DC
4619	92.97	9.297	26	M	DC
3079	91.8	9.18	36	F	MD
3231	85.58	8.558	36	M	NJ
8777	118.28	11.828	25	F	VA
6380	107.45	10.745	38	M	VA
2958	91.32	9.132	39	F	MD
2791	83.3	8.33	36	M	VA
5161	99.08	9.908	27	F	MD
9544	132.5	13.25	45	F	MD
3666	87.77	8.777	42	M	CO
2004	78.63	7.863	38	M	DC
2093	79.1	7.91	46	M	DC
4335	96.27	9.627	20	F	CO
